date,repo,type,event,number,title,url
2026-07-16,fullsend,issue,closed,4380,"Skip or minimize retro dispatch for PRs that implement retro-originated issues",https://github.com/fullsend-ai/fullsend/issues/4380
2026-07-16,fullsend,issue,closed,4376,"Skip retro dispatch when review findings were suppressed due to PR merge",https://github.com/fullsend-ai/fullsend/issues/4376
2026-07-16,fullsend,issue,closed,4373,"Skip retro dispatch for automated dependency-update PRs (Renovate, Dependabot)",https://github.com/fullsend-ai/fullsend/issues/4373
2026-07-16,fullsend,issue,closed,4371,"Dispatch routing should whitelist internal agent bots for review dispatch on pull_request_target",https://github.com/fullsend-ai/fullsend/issues/4371
2026-07-16,fullsend,issue,closed,4269,"Skip retro dispatch for single-file documentation-only PRs authored by fullsend-ai-coder[bot]",https://github.com/fullsend-ai/fullsend/issues/4269
2026-07-16,fullsend,issue,closed,4263,"Retro agent should detect previously-analyzed change classes and abbreviate repeat analysis",https://github.com/fullsend-ai/fullsend/issues/4263
2026-07-16,fullsend,issue,closed,4256,"Debounce retro dispatches when multiple PRs are closed by the same actor within a short window",https://github.com/fullsend-ai/fullsend/issues/4256
2026-07-16,fullsend,issue,closed,4241,"Retro agent should cap evidence issues per parent issue to prevent issue tracker noise",https://github.com/fullsend-ai/fullsend/issues/4241
2026-07-16,fullsend,issue,closed,4224,"Add retro dispatch throttling for coordinated batch PR closures within a repo",https://github.com/fullsend-ai/fullsend/issues/4224
2026-07-16,fullsend,issue,closed,4111,"Skip retro dispatch for fullsend platform infrastructure PRs (fullsend-ai-fullsend[bot])",https://github.com/fullsend-ai/fullsend/issues/4111
2026-07-16,fullsend,issue,closed,4110,"Extend retro skip criteria to cover manifest companion bot PRs (konflux-ci-update-bot)",https://github.com/fullsend-ai/fullsend/issues/4110
2026-07-16,fullsend,issue,closed,4092,"Dispatch routing should skip retro for red-hat-konflux[bot] nudge PRs with no prior agent activity",https://github.com/fullsend-ai/fullsend/issues/4092
2026-07-16,fullsend,issue,closed,4074,"Extend retro dispatch skip criteria to cover bot dependency PRs with clean-approval-only reviews",https://github.com/fullsend-ai/fullsend/issues/4074
2026-07-16,fullsend,issue,closed,4065,"Add post-script deduplication to prevent retro from filing issues that substantially duplicate existing open issues",https://github.com/fullsend-ai/fullsend/issues/4065
2026-07-16,fullsend,issue,closed,3996,"Review agent never dispatched for code-agent PRs due to broken label-based handoff",https://github.com/fullsend-ai/fullsend/issues/3996
2026-07-16,fullsend,issue,closed,3917,"Retro and triage agents should check for existing CI mitigations before routing build-tooling issues to code",https://github.com/fullsend-ai/fullsend/issues/3917
2026-07-16,fullsend,issue,closed,3848,"Add authorization gate to auto-triggered retro dispatch",https://github.com/fullsend-ai/fullsend/issues/3848
2026-07-16,fullsend,issue,closed,3847,"Skip retro dispatch for PRs with no agent workflow activity",https://github.com/fullsend-ai/fullsend/issues/3847
2026-07-16,fullsend,issue,closed,3784,"feat(behaviour): extract pkg/behaviourtest public API",https://github.com/fullsend-ai/fullsend/issues/3784
2026-07-16,fullsend,issue,closed,3780,"Skip retro agent dispatch for auto-merged Renovate digest-only PRs",https://github.com/fullsend-ai/fullsend/issues/3780
2026-07-16,fullsend,issue,closed,3660,"Review agent does not review coder-bot-authored PRs in the agents repo, creating a coverage gap",https://github.com/fullsend-ai/fullsend/issues/3660
2026-07-16,fullsend,issue,closed,3614,"Skip retro agent on auto-merged bot dependency update PRs",https://github.com/fullsend-ai/fullsend/issues/3614
2026-07-16,fullsend,issue,closed,3496,"Skip or fast-path retro on trivial code-agent PRs closing retro-generated issues with zero rework",https://github.com/fullsend-ai/fullsend/issues/3496
2026-07-16,fullsend,issue,closed,3312,"Skip fullsend stages for bot-authored dependency-only PRs",https://github.com/fullsend-ai/fullsend/issues/3312
2026-07-16,fullsend,issue,closed,3204,"Skip retro dispatch on all human-authored PRs closed without merge",https://github.com/fullsend-ai/fullsend/issues/3204
2026-07-16,fullsend,issue,closed,3177,"Skip retro dispatch on bot-authored dependency PRs closed without merge",https://github.com/fullsend-ai/fullsend/issues/3177
2026-07-16,fullsend,issue,closed,3169,"Retro agent should detect topic chains and apply escalating scrutiny before filing follow-up issues",https://github.com/fullsend-ai/fullsend/issues/3169
2026-07-16,fullsend,issue,closed,3163,"Skip retro agent for automated onboarding PRs",https://github.com/fullsend-ai/fullsend/issues/3163
2026-07-16,fullsend,issue,closed,3142,"Skip retro dispatch on PRs labeled superseded-by-companion",https://github.com/fullsend-ai/fullsend/issues/3142
2026-07-16,fullsend,issue,closed,3090,"Skip retro dispatch for bot-authored scaffolding PRs",https://github.com/fullsend-ai/fullsend/issues/3090
2026-07-16,fullsend,issue,closed,3043,"Extend retro skip conditions to treat procedural-only review findings as skippable",https://github.com/fullsend-ai/fullsend/issues/3043
2026-07-16,fullsend,issue,closed,2976,"Retro agent should short-circuit on PRs with no review activity",https://github.com/fullsend-ai/fullsend/issues/2976
2026-07-16,fullsend,issue,closed,2974,"Retro agent should self-skip when no fullsend agents participated in the PR",https://github.com/fullsend-ai/fullsend/issues/2974
2026-07-16,fullsend,issue,closed,2957,"Retro agent should not file issues for findings humans explicitly declined during review",https://github.com/fullsend-ai/fullsend/issues/2957
2026-07-16,fullsend,issue,closed,2956,"Retro agent should not file issues for review findings the PR author explicitly dismissed",https://github.com/fullsend-ai/fullsend/issues/2956
2026-07-16,fullsend,issue,closed,2949,"Retro agent should apply a higher bar before filing issues from low-severity doc-only findings",https://github.com/fullsend-ai/fullsend/issues/2949
2026-07-16,fullsend,issue,closed,2942,"Skip retro dispatch when no fullsend agents participated in the PR workflow",https://github.com/fullsend-ai/fullsend/issues/2942
2026-07-16,fullsend,issue,closed,2920,"Skip retro dispatch when review agent failed due to infrastructure before producing output",https://github.com/fullsend-ai/fullsend/issues/2920
2026-07-16,fullsend,issue,closed,2912,"Skip retro dispatch for fullsend onboard/offboard PRs",https://github.com/fullsend-ai/fullsend/issues/2912
2026-07-16,fullsend,issue,closed,2749,"Unify retro skip conditions: skip when review verdict is clean approval with no findings",https://github.com/fullsend-ai/fullsend/issues/2749
2026-07-16,fullsend,issue,closed,2739,"Skip retro dispatch for merged bot PRs with no agent interaction",https://github.com/fullsend-ai/fullsend/issues/2739
2026-07-16,fullsend,issue,closed,2708,"Skip retro dispatch for merged human PRs with no agent involvement",https://github.com/fullsend-ai/fullsend/issues/2708
2026-07-16,fullsend,issue,closed,2674,"dispatch: ADR 0054 authorization gate blocks review dispatch for coder-bot PRs",https://github.com/fullsend-ai/fullsend/issues/2674
2026-07-16,fullsend,issue,closed,2638,"Skip retro dispatch for merged bot PRs with no review findings",https://github.com/fullsend-ai/fullsend/issues/2638
2026-07-16,fullsend,issue,closed,2461,"Skip retro dispatch for autoclosed bot-authored PRs",https://github.com/fullsend-ai/fullsend/issues/2461
2026-07-16,fullsend,issue,closed,2413,"Retro agent should search for related PRs and recent fixes before filing issues",https://github.com/fullsend-ai/fullsend/issues/2413
2026-07-16,fullsend,issue,closed,2205,"triage: no action to close issues as not-planned",https://github.com/fullsend-ai/fullsend/issues/2205
2026-07-16,fullsend,issue,closed,2075,"fullsend run: os.RemoveAll creates race condition with concurrent directory access",https://github.com/fullsend-ai/fullsend/issues/2075
2026-07-16,fullsend,issue,closed,1889,"Retro agent should verify external protocol claims before filing bug issues",https://github.com/fullsend-ai/fullsend/issues/1889
2026-07-16,fullsend,issue,closed,1575,"Code agent should follow the target repo's PR template",https://github.com/fullsend-ai/fullsend/issues/1575
2026-07-16,fullsend,issue,closed,817,"E2E tests broken: OIDC mint requires real GCP project with WIF and Secret Manager",https://github.com/fullsend-ai/fullsend/issues/817
2026-07-16,fullsend,issue,closed,728,"Expand token mint ADR for per-repo security model",https://github.com/fullsend-ai/fullsend/issues/728
2026-07-16,.fullsend,pr,opened,123,"chore: auto-merge renovate PRs for agents digest bumps",https://github.com/fullsend-ai/.fullsend/pull/123
2026-07-16,.fullsend,pr,opened,122,"chore: disconnect from fullsend agent pipeline",https://github.com/fullsend-ai/.fullsend/pull/122
2026-07-16,.fullsend,pr,opened,121,"chore: add fullsend scaffold files",https://github.com/fullsend-ai/.fullsend/pull/121
2026-07-16,.fullsend,pr,opened,120,"chore(deps): update fullsend-ai/agents digest to ab29a63",https://github.com/fullsend-ai/.fullsend/pull/120
2026-07-16,.fullsend,pr,merged,121,"chore: add fullsend scaffold files",https://github.com/fullsend-ai/.fullsend/pull/121
2026-07-16,.fullsend,pr,merged,120,"chore(deps): update fullsend-ai/agents digest to ab29a63",https://github.com/fullsend-ai/.fullsend/pull/120
2026-07-16,experiments,pr,opened,42,"fix: remove allowed_ips from host-side API server experiment",https://github.com/fullsend-ai/experiments/pull/42
2026-07-16,experiments,pr,opened,41,"chore: update fullsend shim workflow",https://github.com/fullsend-ai/experiments/pull/41
2026-07-16,experiments,pr,merged,42,"fix: remove allowed_ips from host-side API server experiment",https://github.com/fullsend-ai/experiments/pull/42
2026-07-16,experiments,issue,opened,43,"chore(0010): remove stale .gitignore entry for rendered policies",https://github.com/fullsend-ai/experiments/issues/43
2026-07-16,metrics,pr,opened,5,"chore: update fullsend shim workflow",https://github.com/fullsend-ai/metrics/pull/5
2026-07-16,agents,pr,opened,225,"fix(#223): add platform detection to gitleaks install in post-scripts",https://github.com/fullsend-ai/agents/pull/225
2026-07-16,agents,pr,opened,222,"fix(review): detect submodule bumps and downgrade approve to comment",https://github.com/fullsend-ai/agents/pull/222
2026-07-16,agents,pr,opened,216,"test: add code agent eval framework with 4 functional test cases",https://github.com/fullsend-ai/agents/pull/216
2026-07-16,agents,pr,opened,211,"refactor(sandbox): migrate to portable URL-referenced providers and profiles",https://github.com/fullsend-ai/agents/pull/211
2026-07-16,agents,pr,opened,206,"chore: update fullsend shim workflow",https://github.com/fullsend-ai/agents/pull/206
2026-07-16,agents,pr,opened,205,"fix(#202): remove broken 001-clean-approve review eval case",https://github.com/fullsend-ai/agents/pull/205
2026-07-16,agents,pr,opened,197,"fix(review): strengthen line number verification in review prompts",https://github.com/fullsend-ai/agents/pull/197
2026-07-16,agents,pr,opened,196,"fix(#194): skip ready-for-merge label on draft PRs",https://github.com/fullsend-ai/agents/pull/196
2026-07-16,agents,pr,opened,195,"fix(#193): apply outcome labels even when review submission fails",https://github.com/fullsend-ai/agents/pull/195
2026-07-16,agents,pr,opened,192,"fix(#191): remove stale REPO_DIR from harness configs",https://github.com/fullsend-ai/agents/pull/192
2026-07-16,agents,pr,merged,206,"chore: update fullsend shim workflow",https://github.com/fullsend-ai/agents/pull/206
2026-07-16,agents,pr,merged,205,"fix(#202): remove broken 001-clean-approve review eval case",https://github.com/fullsend-ai/agents/pull/205
2026-07-16,agents,pr,merged,171,"fix(#170): remove inert disallowedTools from agent definitions",https://github.com/fullsend-ai/agents/pull/171
2026-07-16,agents,pr,merged,114,"fix(review): agent tool invocation is fundamentally wrong",https://github.com/fullsend-ai/agents/pull/114
2026-07-16,agents,pr,merged,56,"feat(code-agent): use PR template for pr_body in structured output",https://github.com/fullsend-ai/agents/pull/56
2026-07-16,agents,pr,merged,54,"feat(triage): add not-planned action to close out-of-scope issues",https://github.com/fullsend-ai/agents/pull/54
2026-07-16,agents,pr,closed,216,"test: add code agent eval framework with 4 functional test cases",https://github.com/fullsend-ai/agents/pull/216
2026-07-16,agents,issue,opened,239,"fix(post-scripts): broaden PEM redaction to cover PGP private-key blocks",https://github.com/fullsend-ai/agents/issues/239
2026-07-16,agents,issue,opened,238,"fix(post-scripts): apply secret redaction to GHA job log output",https://github.com/fullsend-ai/agents/issues/238
2026-07-16,agents,issue,opened,237,"fix(bundler): make `-o` bundle write atomic",https://github.com/fullsend-ai/agents/issues/237
2026-07-16,agents,issue,opened,236,"fix(bundler): anchor `bundle_is_lib` containment check to project root",https://github.com/fullsend-ai/agents/issues/236
2026-07-16,agents,issue,opened,235,"Review agent should detect significant base-branch divergence early and recommend rebase",https://github.com/fullsend-ai/agents/issues/235
2026-07-16,agents,issue,opened,234,"Review agent should detect ephemeral-path-in-user-output as a correctness finding",https://github.com/fullsend-ai/agents/issues/234
2026-07-16,agents,issue,opened,233,"Add test coverage for pr_body_scan_status checklist variants in post-code-test.sh",https://github.com/fullsend-ai/agents/issues/233
2026-07-16,agents,issue,opened,232,"Review agent should verify external CLI tool behavior claims before asserting them as findings",https://github.com/fullsend-ai/agents/issues/232
2026-07-16,agents,issue,opened,231,"Security sub-agent should detect shell expansion in jq --arg and similar CLI argument injection patterns",https://github.com/fullsend-ai/agents/issues/231
2026-07-16,agents,issue,opened,230,"Fix agent should proactively meet documented coverage requirements when adding production code",https://github.com/fullsend-ai/agents/issues/230
2026-07-16,agents,issue,opened,229,"Code agent should verify that suggested implementation approaches are semantically compatible with the use case",https://github.com/fullsend-ai/agents/issues/229
2026-07-16,agents,issue,opened,228,"Review correctness sub-agent should evaluate deployment-context compatibility when methods delegate to underlying APIs",https://github.com/fullsend-ai/agents/issues/228
2026-07-16,agents,issue,opened,227,"Security sub-agent should detect artifact uploads as secret exfiltration vectors in untrusted CI contexts",https://github.com/fullsend-ai/agents/issues/227
2026-07-16,agents,issue,opened,226,"Security sub-agent should escalate severity when secrets cross trust boundaries between workflows",https://github.com/fullsend-ai/agents/issues/226
2026-07-16,agents,issue,opened,224,"Triage agent should detect scaffold paths in issue bodies and warn before applying ready-to-code",https://github.com/fullsend-ai/agents/issues/224
2026-07-16,agents,issue,opened,223,"fix: add platform detection to gitleaks install in post-code.sh and post-fix.sh",https://github.com/fullsend-ai/agents/issues/223
2026-07-16,agents,issue,opened,221,"Code agent generated disproportionately large test file for a small production change",https://github.com/fullsend-ai/agents/issues/221
2026-07-16,agents,issue,opened,220,"Code agent lost 38% of execution time to tool access confusion before starting implementation",https://github.com/fullsend-ai/agents/issues/220
2026-07-16,agents,issue,opened,219,"Code agent should replace dead code when issue establishes the old data source is fundamentally wrong",https://github.com/fullsend-ai/agents/issues/219
2026-07-16,agents,issue,opened,218,"Review agent should flag test file references to removed methods as high-severity",https://github.com/fullsend-ai/agents/issues/218
2026-07-16,agents,issue,opened,217,"Evidence for agents#193: PR experiments#42 post-review 422 on inline comment outside diff hunk",https://github.com/fullsend-ai/agents/issues/217
2026-07-16,agents,issue,opened,215,"Code agent should not propagate unverified document references from issue body into commit messages",https://github.com/fullsend-ai/agents/issues/215
2026-07-16,agents,issue,opened,214,"Review agent was not dispatched on PR #171 due to ready-for-review label failure",https://github.com/fullsend-ai/agents/issues/214
2026-07-16,agents,issue,opened,213,"Triage agent should not apply 'blocked' label when an implementing PR already exists",https://github.com/fullsend-ai/agents/issues/213
2026-07-16,agents,issue,opened,212,"Triage agent should not label ready-to-code when its own analysis identifies a re-proposal of a human-declined finding",https://github.com/fullsend-ai/agents/issues/212
2026-07-16,agents,issue,opened,210,"Code agent should not defer core issue requirements that are explicitly identified in triage context",https://github.com/fullsend-ai/agents/issues/210
2026-07-16,agents,issue,opened,209,"Review eval suite has zero coverage — reintroduce review eval cases after post-review 422 fix lands",https://github.com/fullsend-ai/agents/issues/209
2026-07-16,agents,issue,opened,208,"Code agent should verify downstream consumers when deleting test fixtures or data directories",https://github.com/fullsend-ai/agents/issues/208
2026-07-16,agents,issue,opened,207,"Code agent wastes budget exploring environment instead of implementing when issue is complex",https://github.com/fullsend-ai/agents/issues/207
2026-07-16,agents,issue,opened,204,"Review agent first-run sub-agent over-dispatch on version bump reinforces evidence for agents#152",https://github.com/fullsend-ai/agents/issues/204
2026-07-16,agents,issue,opened,203,"Prior review pre-fetch fails to find existing review in per-repo install mode when REVIEW_APP_CLIENT_ID is empty",https://github.com/fullsend-ai/agents/issues/203
2026-07-16,agents,issue,opened,202,"Remove review eval case 001-clean-approve until post-review 422 errors are resolved",https://github.com/fullsend-ai/agents/issues/202
2026-07-16,agents,issue,opened,201,"Triage agent should respond concisely when re-triage adds no new findings",https://github.com/fullsend-ai/agents/issues/201
2026-07-16,agents,issue,opened,200,"Triage agent issue-labels skill should skip 'good first issue' for bot-authored issues",https://github.com/fullsend-ai/agents/issues/200
2026-07-16,agents,issue,opened,199,"Post-code script should create the ready-for-review label if it does not exist in the target repo",https://github.com/fullsend-ai/agents/issues/199
2026-07-16,agents,issue,opened,198,"Retro agent files issues too eagerly — needs pre-flight checks and throttling",https://github.com/fullsend-ai/agents/issues/198
2026-07-16,agents,issue,opened,193,"post-review: 422 on inline comment outside diff hunk prevents label application",https://github.com/fullsend-ai/agents/issues/193
2026-07-16,agents,issue,opened,194,"Review post-script should not apply ready-for-merge label to draft PRs",https://github.com/fullsend-ai/agents/issues/194
2026-07-16,agents,issue,opened,191,"Remove REPO_DIR from harness RunnerEnv",https://github.com/fullsend-ai/agents/issues/191
2026-07-16,agents,issue,closed,214,"Review agent was not dispatched on PR #171 due to ready-for-review label failure",https://github.com/fullsend-ai/agents/issues/214
2026-07-16,agents,issue,closed,202,"Remove review eval case 001-clean-approve until post-review 422 errors are resolved",https://github.com/fullsend-ai/agents/issues/202
2026-07-16,agents,issue,closed,170,"fix: remove disallowedTools from all agents/*.md files",https://github.com/fullsend-ai/agents/issues/170
2026-07-17,fullsend,pr,opened,5276,"feat(repos): preserve SHA pinning during repos upgrade",https://github.com/fullsend-ai/fullsend/pull/5276
2026-07-17,fullsend,pr,opened,5275,"feat(#5271): include private repos in repos.yaml glob expansion",https://github.com/fullsend-ai/fullsend/pull/5275
2026-07-17,fullsend,pr,opened,5274,"fix(dispatch): resolve PR head SHA for issue_comment events",https://github.com/fullsend-ai/fullsend/pull/5274
2026-07-17,fullsend,pr,opened,5273,"docs(adr): update repos-management plan to reflect all PRs merged",https://github.com/fullsend-ai/fullsend/pull/5273
2026-07-17,fullsend,pr,opened,5269,"docs(#5268): add review autonomy evidence tracking document",https://github.com/fullsend-ai/fullsend/pull/5269
2026-07-17,fullsend,pr,opened,5267,"docs(#5266): add review autonomy evidence tracking document",https://github.com/fullsend-ai/fullsend/pull/5267
2026-07-17,fullsend,pr,opened,5262,"fix(#5261): auto-detect unreachable gateway loopback in containers",https://github.com/fullsend-ai/fullsend/pull/5262
2026-07-17,fullsend,pr,opened,5255,"docs: add Bring Your Own Agent guide and agent CLI reference",https://github.com/fullsend-ai/fullsend/pull/5255
2026-07-17,fullsend,pr,opened,5252,"chore(deps): update experiments digest to 5d8bed2",https://github.com/fullsend-ai/fullsend/pull/5252
2026-07-17,fullsend,pr,opened,5248,"fix(#5247): make sandbox.Upload symlink-safe instead of patching call sites",https://github.com/fullsend-ai/fullsend/pull/5248
2026-07-17,fullsend,pr,opened,5246,"docs(adr): add ADR 0073 — tool-proxy design for transparent CLI interception",https://github.com/fullsend-ai/fullsend/pull/5246
2026-07-17,fullsend,pr,opened,5245,"fix(#5241): add missing --file flag to ImportProfile openshell command",https://github.com/fullsend-ai/fullsend/pull/5245
2026-07-17,fullsend,pr,opened,5244,"feat(dispatch): allow triage role for observation stages",https://github.com/fullsend-ai/fullsend/pull/5244
2026-07-17,fullsend,pr,opened,5237,"fix(#5193): pin Claude Code version in sandbox Containerfile",https://github.com/fullsend-ai/fullsend/pull/5237
2026-07-17,fullsend,pr,opened,5234,"docs: annotate ADR 0046 with allowed_ips validation results",https://github.com/fullsend-ai/fullsend/pull/5234
2026-07-17,fullsend,pr,opened,5232,"fix(#5231): avoid tmpPath collision in UploadFile when remotePath is under /tmp/",https://github.com/fullsend-ai/fullsend/pull/5232
2026-07-17,fullsend,pr,opened,5228,"chore(deps): update experiments digest to 5def9f1",https://github.com/fullsend-ai/fullsend/pull/5228
2026-07-17,fullsend,pr,merged,5262,"fix(#5261): auto-detect unreachable gateway loopback in containers",https://github.com/fullsend-ai/fullsend/pull/5262
2026-07-17,fullsend,pr,merged,5248,"fix(#5247): make sandbox.Upload symlink-safe instead of patching call sites",https://github.com/fullsend-ai/fullsend/pull/5248
2026-07-17,fullsend,pr,merged,5232,"fix(#5231): avoid tmpPath collision in UploadFile when remotePath is under /tmp/",https://github.com/fullsend-ai/fullsend/pull/5232
2026-07-17,fullsend,pr,merged,5228,"chore(deps): update experiments digest to 5def9f1",https://github.com/fullsend-ai/fullsend/pull/5228
2026-07-17,fullsend,pr,merged,5204,"chore(deps): update dependency svelte-check to v4.7.3",https://github.com/fullsend-ai/fullsend/pull/5204
2026-07-17,fullsend,pr,merged,5201,"feat(#5183): publish runner image with fullsend CLI and host-side run dependencies",https://github.com/fullsend-ai/fullsend/pull/5201
2026-07-17,fullsend,pr,merged,5198,"chore: update fullsend shim workflow",https://github.com/fullsend-ai/fullsend/pull/5198
2026-07-17,fullsend,pr,merged,4510,"refactor(telemetry)!: replace bespoke recorder with OTel Go SDK",https://github.com/fullsend-ai/fullsend/pull/4510
2026-07-17,fullsend,pr,merged,4081,"feat(repos)!: add, remove, install, uninstall subcommands",https://github.com/fullsend-ai/fullsend/pull/4081
2026-07-17,fullsend,pr,merged,4080,"feat(repos): add upgrade and upgrade-mint subcommands",https://github.com/fullsend-ai/fullsend/pull/4080
2026-07-17,fullsend,pr,merged,4079,"feat(repos)!: add repos diff and repos sync CLI commands",https://github.com/fullsend-ai/fullsend/pull/4079
2026-07-17,fullsend,issue,opened,5272,"feat(repos): repos upgrade should preserve SHA pinning in workflow uses lines",https://github.com/fullsend-ai/fullsend/issues/5272
2026-07-17,fullsend,issue,opened,5271,"feat(repos): glob patterns in repos.yaml exclude private repositories",https://github.com/fullsend-ai/fullsend/issues/5271
2026-07-17,fullsend,issue,opened,5270,"docs(adr): update ADR-0057 and repos-management plan to reflect completed implementation",https://github.com/fullsend-ai/fullsend/issues/5270
2026-07-17,fullsend,issue,opened,5268,"Counter-evidence for review autonomy: agent missed all high-impact findings on repos sync/diff feature PR",https://github.com/fullsend-ai/fullsend/issues/5268
2026-07-17,fullsend,issue,opened,5266,"Counter-evidence for review autonomy: human reviewer caught all high-impact findings on complex Go regex/semver PR #4080",https://github.com/fullsend-ai/fullsend/issues/5266
2026-07-17,fullsend,issue,opened,5265,"Review re-review anchoring should incorporate author response context to suppress explained-away findings",https://github.com/fullsend-ai/fullsend/issues/5265
2026-07-17,fullsend,issue,opened,5264,"Review agent correctness sub-agent should construct concrete impact examples before assigning severity to edge-case findings",https://github.com/fullsend-ai/fullsend/issues/5264
2026-07-17,fullsend,issue,opened,5263,"Post-script pre-commit failure should distinguish missing-tool errors from actual lint failures",https://github.com/fullsend-ai/fullsend/issues/5263
2026-07-17,fullsend,issue,opened,5261,"Container-image local run path unreachable on macOS: OpenShell gateway binds to 127.0.0.1 only",https://github.com/fullsend-ai/fullsend/issues/5261
2026-07-17,fullsend,issue,opened,5260,"Evidence for fullsend#5226: 9th retro dispatch on same PR demonstrates retro dedup urgency",https://github.com/fullsend-ai/fullsend/issues/5260
2026-07-17,fullsend,issue,opened,5259,"Evidence for fullsend#4681: conforma/cli PR #3373 had 12 reviews on a single commit SHA",https://github.com/fullsend-ai/fullsend/issues/5259
2026-07-17,fullsend,issue,opened,5258,"Evidence for fullsend#4980: conforma/cli PR #3373 had 30 dispatches over 18 days with 10 close/reopen cycles",https://github.com/fullsend-ai/fullsend/issues/5258
2026-07-17,fullsend,issue,opened,5257,"Track autonomy readiness: review agent findings fully covered human review on backend processor PR",https://github.com/fullsend-ai/fullsend/issues/5257
2026-07-17,fullsend,issue,opened,5256,"Fix agent should generalize validation fixes to cover adjacent edge cases of the same pattern",https://github.com/fullsend-ai/fullsend/issues/5256
2026-07-17,fullsend,issue,opened,5254,"UploadDir's destination-clearing races with fetchsvc's live in-sandbox re-fetch on a cache hit",https://github.com/fullsend-ai/fullsend/issues/5254
2026-07-17,fullsend,issue,opened,5253,"Uploaded skill/plugin content is not sanitized for symlink escapes, unlike the download direction",https://github.com/fullsend-ai/fullsend/issues/5253
2026-07-17,fullsend,issue,opened,5251,"Counter-evidence for review autonomy: review agent missed 12 unique findings on large telemetry refactor PR #4510",https://github.com/fullsend-ai/fullsend/issues/5251
2026-07-17,fullsend,issue,opened,5250,"Review agent should apply elevated severity when findings co-occur with breaking-change indicators",https://github.com/fullsend-ai/fullsend/issues/5250
2026-07-17,fullsend,issue,opened,5249,"Review agent should analyze deleted test assertions to detect behavioral regressions in replacement code",https://github.com/fullsend-ai/fullsend/issues/5249
2026-07-17,fullsend,issue,opened,5247,"Skills uploaded to sandbox become dangling symlinks, Claude Code silently falls back to built-in skills",https://github.com/fullsend-ai/fullsend/issues/5247
2026-07-17,fullsend,issue,opened,5243,"ADR: tool-proxy design for transparent CLI interception",https://github.com/fullsend-ai/fullsend/issues/5243
2026-07-17,fullsend,issue,opened,5242,"Tool proxies: transparent CLI interception for sandboxed agents",https://github.com/fullsend-ai/fullsend/issues/5242
2026-07-17,fullsend,issue,opened,5241,"bug(sandbox): ImportProfile passes positional arg instead of --file flag",https://github.com/fullsend-ai/fullsend/issues/5241
2026-07-17,fullsend,issue,opened,5240,"feat(compose): support local-path resolution for profiles and providers during base composition",https://github.com/fullsend-ai/fullsend/issues/5240
2026-07-17,fullsend,issue,opened,5239,"Writing-adrs skill should guide agents to use Proposed status for unratified designs",https://github.com/fullsend-ai/fullsend/issues/5239
2026-07-17,fullsend,issue,opened,5238,"Dispatch auth check silently rejects code-agent bot PRs from review",https://github.com/fullsend-ai/fullsend/issues/5238
2026-07-17,fullsend,issue,opened,5235,"Evidence for fullsend#5185: retro dispatched on zero-agent-involvement bot PR with 11 close/reopen cycles",https://github.com/fullsend-ai/fullsend/issues/5235
2026-07-17,fullsend,issue,opened,5236,"Evidence for fullsend#5226: PR with 11 close/reopen cycles demonstrates extreme dedup need",https://github.com/fullsend-ai/fullsend/issues/5236
2026-07-17,fullsend,issue,opened,5233,"Harness resolver should warn when repo-level agents have divergent skill lists",https://github.com/fullsend-ai/fullsend/issues/5233
2026-07-17,fullsend,issue,opened,5231,"UploadFile fails when remotePath basename matches source filename under /tmp/",https://github.com/fullsend-ai/fullsend/issues/5231
2026-07-17,fullsend,issue,opened,5230,"Add GH_TOKEN pre-flight validation to retro pre-script",https://github.com/fullsend-ai/fullsend/issues/5230
2026-07-17,fullsend,issue,opened,5229,"Dispatch should skip retro stage on reconciliation branch PRs",https://github.com/fullsend-ai/fullsend/issues/5229
2026-07-17,fullsend,issue,closed,5261,"Container-image local run path unreachable on macOS: OpenShell gateway binds to 127.0.0.1 only",https://github.com/fullsend-ai/fullsend/issues/5261
2026-07-17,fullsend,issue,closed,5247,"Skills uploaded to sandbox become dangling symlinks, Claude Code silently falls back to built-in skills",https://github.com/fullsend-ai/fullsend/issues/5247
2026-07-17,fullsend,issue,closed,5238,"Dispatch auth check silently rejects code-agent bot PRs from review",https://github.com/fullsend-ai/fullsend/issues/5238
2026-07-17,fullsend,issue,closed,5231,"UploadFile fails when remotePath basename matches source filename under /tmp/",https://github.com/fullsend-ai/fullsend/issues/5231
2026-07-17,fullsend,issue,closed,5230,"Add GH_TOKEN pre-flight validation to retro pre-script",https://github.com/fullsend-ai/fullsend/issues/5230
2026-07-17,fullsend,issue,closed,5183,"Release a container image with the fullsend CLI and all host-side run dependencies pre-installed",https://github.com/fullsend-ai/fullsend/issues/5183
2026-07-17,fullsend,issue,closed,4934,"Retro agent sandbox cannot access GitHub API — blocks all workflow analysis",https://github.com/fullsend-ai/fullsend/issues/4934
2026-07-17,fullsend,issue,closed,4098,"feat(repos): add, remove, install, uninstall subcommands (ADR-0057 PR 8)",https://github.com/fullsend-ai/fullsend/issues/4098
2026-07-17,fullsend,issue,closed,3749,"Level 2 native OTLP export: reverse proxy blocks `/v1/traces` on the pilot MLflow backend",https://github.com/fullsend-ai/fullsend/issues/3749
2026-07-17,fullsend,issue,closed,1924,"Review sub-agents should receive source file contents in prompt instead of re-reading from disk",https://github.com/fullsend-ai/fullsend/issues/1924
