date,repo,type,event,number,actor,title,url
2026-06-12,fullsend,issue,closed_via_pr_external,2017,deboer-tim,"Uninstall doesn't remove .fullsend",https://github.com/fullsend-ai/fullsend/issues/2017
2026-06-12,fullsend,issue,closed_via_pr_external,1499,deboer-tim,"Review agent should reduce or completely skip commenting when no comments",https://github.com/fullsend-ai/fullsend/issues/1499
2026-06-12,fullsend,pr,opened_core,2272,ralphbean,"docs(#1992): add JIRA-driven workflows tracking issues to roadmap",https://github.com/fullsend-ai/fullsend/pull/2272
2026-06-12,fullsend,pr,opened_core,2270,ggallen,"feat(harness): add allow_runtime_fetch and max_runtime_fetches (ADR-0038 Phase 4, PR 3)",https://github.com/fullsend-ai/fullsend/pull/2270
2026-06-12,fullsend,pr,opened_core,2262,ggallen,"feat(cli): add --all flag to fullsend lock for batch harness locking",https://github.com/fullsend-ai/fullsend/pull/2262
2026-06-12,fullsend,pr,opened_core,2261,ggallen,"refactor(scaffold): base URL generation and content hashing",https://github.com/fullsend-ai/fullsend/pull/2261
2026-06-12,fullsend,pr,opened_core,2260,ggallen,"feat(harness): move GitHub-specific fields into forge.github blocks",https://github.com/fullsend-ai/fullsend/pull/2260
2026-06-12,fullsend,pr,opened_core,2259,ggallen,"feat(harness): add DiscoverAgents and Phase 2 plan (ADR-0045)",https://github.com/fullsend-ai/fullsend/pull/2259
2026-06-12,fullsend,pr,opened_core,2248,ggallen,"fix(#2149): preserve timestamps and termination reason in interrupted status comments",https://github.com/fullsend-ai/fullsend/pull/2248
2026-06-12,fullsend,pr,opened_core,2239,maruiz93,"docs: add PR workflow guidelines for ADR bundling and PR rework",https://github.com/fullsend-ai/fullsend/pull/2239
2026-06-12,fullsend,pr,opened_core,2232,waynesun09,"docs: add mint enrollment prerequisite to getting started guide",https://github.com/fullsend-ai/fullsend/pull/2232
2026-06-12,fullsend,pr,opened_core,2231,rh-hemartin,"fix(gcp): remove the project from the number call",https://github.com/fullsend-ai/fullsend/pull/2231
2026-06-12,fullsend,pr,opened_core,2226,ralphbean,"perf(#2222): skip sandbox image pull when cached digest matches remote",https://github.com/fullsend-ai/fullsend/pull/2226
2026-06-12,fullsend,pr,opened_core,2224,ggallen,"feat(harness): wire LoadWithBase into run and lock pipelines (ADR-0045 PR 5/7)",https://github.com/fullsend-ai/fullsend/pull/2224
2026-06-12,fullsend,pr,opened_core,2223,ggallen,"feat(fetchsvc): in-sandbox fetch-skill subcommand (Phase 4, PR 2)",https://github.com/fullsend-ai/fullsend/pull/2223
2026-06-12,fullsend,pr,opened_core,2221,ggallen,"feat(fetchsvc): in-sandbox fetch-skill subcommand (Phase 4, PR 2)",https://github.com/fullsend-ai/fullsend/pull/2221
2026-06-12,fullsend,pr,opened_core,2214,rh-hemartin,"fix(#2024): triage agent must not ask reporters implementation questions",https://github.com/fullsend-ai/fullsend/pull/2214
2026-06-12,fullsend,pr,opened_core,2213,rh-hemartin,"fix(#2060): set up Go on runner before post-code pre-commit",https://github.com/fullsend-ai/fullsend/pull/2213
2026-06-12,fullsend,pr,opened_core,2211,rh-hemartin,"chore(#2088): consolidate agent instructions into AGENTS.md",https://github.com/fullsend-ai/fullsend/pull/2211
2026-06-12,fullsend,pr,opened_core,2210,rh-hemartin,"fix(#2209): remove stale tar before podman save",https://github.com/fullsend-ai/fullsend/pull/2210
2026-06-12,fullsend,pr,opened_core,2201,waynesun09,"fix(cli): fall back to PR when default branch is protected",https://github.com/fullsend-ai/fullsend/pull/2201
2026-06-12,.fullsend,pr,opened_core,82,ascerra,"fix(scribe): pack notes as tarball to work around host_files directory limitation",https://github.com/fullsend-ai/.fullsend/pull/82
2026-06-12,.fullsend,pr,opened_core,81,ascerra,"fix(harness): correct sandbox paths for gh-classify and scribe credential delivery",https://github.com/fullsend-ai/.fullsend/pull/81
2026-06-13,fullsend,issue,opened_external,2274,krishvoor,"/fs-review on a merged PR gives no feedback",https://github.com/fullsend-ai/fullsend/issues/2274
2026-06-13,fullsend,issue,closed_other_external,2274,krishvoor,"/fs-review on a merged PR gives no feedback",https://github.com/fullsend-ai/fullsend/issues/2274
2026-06-14,fullsend,pr,opened_core,2277,ifireball,"feat(mint): cross-org authorization and e2e WIF auth (#2155)",https://github.com/fullsend-ai/fullsend/pull/2277
2026-06-15,fullsend,issue,opened_external,2297,gklein,"sandbox: deliver GitHub credentials via OpenShell provider so the token never enters the sandbox",https://github.com/fullsend-ai/fullsend/issues/2297
2026-06-15,fullsend,issue,closed_via_pr_external,2060,Omeramsc,"post-code: golangci-lint pre-commit fails when repo go.mod exceeds runner Go toolchain",https://github.com/fullsend-ai/fullsend/issues/2060
2026-06-15,fullsend,issue,closed_other_external,1490,deboer-tim,"Uninstall doesn't clean everything up (part 2)",https://github.com/fullsend-ai/fullsend/issues/1490
2026-06-15,fullsend,pr,opened_core,2304,ralphbean,"fix: widen CSMA post-reset jitter to prevent thundering herd",https://github.com/fullsend-ai/fullsend/pull/2304
2026-06-15,fullsend,pr,opened_core,2301,ralphbean,"feat(skills): add e2e-health skill",https://github.com/fullsend-ai/fullsend/pull/2301
2026-06-15,fullsend,pr,opened_core,2300,ggallen,"feat(layers): add HarnessWrappersLayer for install-time base composition",https://github.com/fullsend-ai/fullsend/pull/2300
2026-06-15,fullsend,pr,opened_core,2299,ggallen,"fix(#2130): mint fresh tokens for status comments",https://github.com/fullsend-ai/fullsend/pull/2299
2026-06-15,fullsend,pr,opened_core,2288,rh-hemartin,"docs(#2091): document gh api --paginate + jq per-page semantics",https://github.com/fullsend-ai/fullsend/pull/2288
2026-06-16,fullsend,issue,opened_external,2345,Marcusk19,"Code agent hardcodes TARGET_BRANCH to main, breaking repos with non-main default branches",https://github.com/fullsend-ai/fullsend/issues/2345
2026-06-16,fullsend,pr,opened_core,2365,ggallen,"refactor: remove deprecated status-token fallback paths",https://github.com/fullsend-ai/fullsend/pull/2365
2026-06-16,fullsend,pr,opened_core,2364,ggallen,"refactor(cli): migrate uninstall flows to harness-first agent discovery",https://github.com/fullsend-ai/fullsend/pull/2364
2026-06-16,fullsend,pr,opened_core,2362,ggallen,"feat(harness): wire Lint() diagnostics into fullsend run and lock",https://github.com/fullsend-ai/fullsend/pull/2362
2026-06-16,fullsend,pr,opened_core,2361,ggallen,"refactor(harness): migrate loadKnownSlugs to harness-first discovery",https://github.com/fullsend-ai/fullsend/pull/2361
2026-06-16,fullsend,pr,opened_core,2342,ralphbean,"fix(forge): retry 5xx server errors at the HTTP client level",https://github.com/fullsend-ai/fullsend/pull/2342
2026-06-16,fullsend,pr,opened_core,2341,ralphbean,"feat(review): add REVIEW_FINDING_SEVERITY_THRESHOLD config var",https://github.com/fullsend-ai/fullsend/pull/2341
2026-06-16,fullsend,pr,opened_core,2340,ggallen,"docs(adr): deprecate per-org installation mode",https://github.com/fullsend-ai/fullsend/pull/2340
2026-06-16,fullsend,pr,opened_core,2339,ascerra,"docs: document fix agent context model, URL behavior, and limitations",https://github.com/fullsend-ai/fullsend/pull/2339
2026-06-16,fullsend,pr,opened_core,2334,ralphbean,"docs(adr): ADR 0047 — agent configuration env var convention",https://github.com/fullsend-ai/fullsend/pull/2334
2026-06-16,fullsend,pr,opened_core,2331,ifireball,"feat(mint): share ROLE_APP_IDS per role across orgs",https://github.com/fullsend-ai/fullsend/pull/2331
2026-06-16,fullsend,pr,opened_core,2327,ggallen,"feat(harness): add remote harness agent discovery via forge API (ADR-0045 Phase 3 PR 2)",https://github.com/fullsend-ai/fullsend/pull/2327
2026-06-16,fullsend,pr,opened_core,2323,rh-hemartin,"fix(#2294): make EnsureProvider idempotent via update on AlreadyExists",https://github.com/fullsend-ai/fullsend/pull/2323
2026-06-16,fullsend,pr,opened_core,2322,ggallen,"feat(harness): add Lint() diagnostic method (ADR-0045 Phase 3 PR 1)",https://github.com/fullsend-ai/fullsend/pull/2322
2026-06-16,fullsend,pr,opened_core,2321,ggallen,"test: Phase 2 integration tests for ADR-0045 forge-portable harness",https://github.com/fullsend-ai/fullsend/pull/2321
2026-06-16,fullsend,pr,opened_core,2315,rh-hemartin,"chore(ci): bump OpenShell to 0.0.63, extract install scripts, add Renovate",https://github.com/fullsend-ai/fullsend/pull/2315
2026-06-17,fullsend,issue,opened_external,2385,benoitf,"fullsend dispatch task is not triggered due to SHA enforcement",https://github.com/fullsend-ai/fullsend/issues/2385
2026-06-17,fullsend,pr,opened_core,2400,ralphbean,"feat(merge-queue): add await-and-enqueue script",https://github.com/fullsend-ai/fullsend/pull/2400
2026-06-17,fullsend,pr,opened_core,2398,ralphbean,"ci(e2e): always report status on PRs, short-circuit for irrelevant paths",https://github.com/fullsend-ai/fullsend/pull/2398
2026-06-17,fullsend,pr,opened_core,2392,ggallen,"docs(adr): multi-repo management for per-repo installations",https://github.com/fullsend-ai/fullsend/pull/2392
2026-06-17,fullsend,pr,opened_core,2389,ggallen,"feat(cli): mint agent tokens in the binary instead of workflows",https://github.com/fullsend-ai/fullsend/pull/2389
2026-06-17,fullsend,pr,opened_core,2382,rh-hemartin,"feat(providers): migrate to openshell profile-based provider setup",https://github.com/fullsend-ai/fullsend/pull/2382
2026-06-17,fullsend,pr,opened_core,2375,ifireball,"fix(sandbox): put /sandbox/go/bin last in code image PATH",https://github.com/fullsend-ai/fullsend/pull/2375
2026-06-17,fullsend,pr,opened_core,2374,ifireball,"docs: document Codecov coverage thresholds for contributors",https://github.com/fullsend-ai/fullsend/pull/2374
2026-06-17,fullsend,pr,opened_core,2370,ifireball,"feat(mint): add add-role and remove-role CLI commands",https://github.com/fullsend-ai/fullsend/pull/2370
2026-06-17,fullsend,pr,opened_core,2369,ggallen,"refactor(config): make OrgConfig.Agents optional and add Phase 4 plan (ADR-0045 Phase 3 PR 6)",https://github.com/fullsend-ai/fullsend/pull/2369
2026-06-17,experiments,pr,opened_core,31,ben-alkov,"experiment: OpenShell filesystem hierarchical policy",https://github.com/fullsend-ai/experiments/pull/31
2026-06-18,fullsend,issue,closed_other_external,932,dhshah13,"Require Claude-readable agent context before target repo onboarding",https://github.com/fullsend-ai/fullsend/issues/932
2026-06-18,fullsend,pr,opened_core,2448,ggallen,"refactor(config): remove legacy agent discovery fallbacks (ADR-0045 Phase 4 PR 3)",https://github.com/fullsend-ai/fullsend/pull/2448
2026-06-18,fullsend,pr,opened_core,2447,ggallen,"refactor(config): stop writing agents block during install (ADR-0045 Phase 4, PR 2)",https://github.com/fullsend-ai/fullsend/pull/2447
2026-06-18,fullsend,pr,opened_core,2446,ggallen,"feat(harness): require role field in Validate()",https://github.com/fullsend-ai/fullsend/pull/2446
2026-06-18,fullsend,pr,opened_core,2439,ascerra,"feat: add explore, refine, critique refinement pipeline agents",https://github.com/fullsend-ai/fullsend/pull/2439
2026-06-18,fullsend,pr,opened_core,2434,ralphbean,"fix(#2432): retry merge on 409 after updating PR branch",https://github.com/fullsend-ai/fullsend/pull/2434
2026-06-18,fullsend,pr,opened_core,2422,waynesun09,"fix(deps): update transitive deps for critical and high CVEs",https://github.com/fullsend-ai/fullsend/pull/2422
2026-06-18,fullsend,pr,opened_core,2421,rh-hemartin,"fix(#2420): automate v0 floating tag move in release workflow",https://github.com/fullsend-ai/fullsend/pull/2421
2026-06-18,fullsend,pr,opened_core,2419,rh-hemartin,"fix(#2405): fall back to --force-with-lease in post-fix.sh",https://github.com/fullsend-ai/fullsend/pull/2419
2026-06-18,fullsend,pr,opened_core,2412,rh-hemartin,"ci(#2403): remove dead RETRO_SANDBOX_TOKEN env var",https://github.com/fullsend-ai/fullsend/pull/2412
2026-06-18,fullsend,pr,opened_core,2410,rh-hemartin,"docs: instruct agents to stage changes before make lint",https://github.com/fullsend-ai/fullsend/pull/2410
2026-06-18,fullsend,pr,opened_core,2409,ifireball,"docs(adr): add polling-based work discovery ADR",https://github.com/fullsend-ai/fullsend/pull/2409
2026-06-18,fullsend,pr,opened_core,2407,ifireball,"feat(mint): add e2e agent role for pool testing",https://github.com/fullsend-ai/fullsend/pull/2407
2026-06-19,fullsend,issue,opened_external,2460,AshwinUgale,"Statistical-significance layer for non-deterministic evals (testing-agents.md open question #1)",https://github.com/fullsend-ai/fullsend/issues/2460
2026-06-19,fullsend,pr,opened_core,2453,rh-hemartin,"docs(adr): add ADR for dispatch version-skew resolution",https://github.com/fullsend-ai/fullsend/pull/2453
2026-06-21,fullsend,issue,opened_external,2467,csoceanu,"Code agent skips lint command in step 9c, causing repeated post-script rejections",https://github.com/fullsend-ai/fullsend/issues/2467
2026-06-21,fullsend,pr,opened_core,2473,ifireball,"refactor(dispatch): require PR context for review triggers",https://github.com/fullsend-ai/fullsend/pull/2473
2026-06-21,fullsend,pr,opened_core,2465,ifireball,"fix(dispatch): per-role two-layer concurrency for per-repo (#981)",https://github.com/fullsend-ai/fullsend/pull/2465
2026-06-21,fullsend,pr,opened_core,2464,ifireball,"docs: document GCP project for hosted mint",https://github.com/fullsend-ai/fullsend/pull/2464
2026-06-22,fullsend,issue,opened_external,2510,HofniGartner,"Pilot: SWE-benchify + Harbor for code-agent outcome eval",https://github.com/fullsend-ai/fullsend/issues/2510
2026-06-22,fullsend,issue,closed_via_pr_external,2467,csoceanu,"Code agent skips lint command in step 9c, causing repeated post-script rejections",https://github.com/fullsend-ai/fullsend/issues/2467
2026-06-22,fullsend,issue,closed_via_pr_external,2345,Marcusk19,"Code agent hardcodes TARGET_BRANCH to main, breaking repos with non-main default branches",https://github.com/fullsend-ai/fullsend/issues/2345
2026-06-22,fullsend,issue,closed_other_external,2204,BorekZnovustvoritel,"dispatch: no author-association gate before coder dispatch on external issues",https://github.com/fullsend-ai/fullsend/issues/2204
2026-06-22,fullsend,pr,opened_core,2539,ralphbean,"feat: add autonomy-readiness skill for retro agent",https://github.com/fullsend-ai/fullsend/pull/2539
2026-06-22,fullsend,pr,opened_core,2537,ggallen,"feat: add standalone mint with custom role support",https://github.com/fullsend-ai/fullsend/pull/2537
2026-06-22,fullsend,pr,opened_core,2535,ralphbean,"fix: sync functional tests openshell version with shared pin",https://github.com/fullsend-ai/fullsend/pull/2535
2026-06-22,fullsend,pr,opened_core,2534,ralphbean,"ci(functional-tests): use pull_request_target for fork PR support",https://github.com/fullsend-ai/fullsend/pull/2534
2026-06-22,fullsend,pr,opened_core,2533,waynesun09,"feat(install): default to PR-based scaffold delivery",https://github.com/fullsend-ai/fullsend/pull/2533
2026-06-22,fullsend,pr,opened_core,2531,ralphbean,"fix: disable CSMA spread delay in post-prioritize tests",https://github.com/fullsend-ai/fullsend/pull/2531
2026-06-22,fullsend,pr,opened_core,2530,ralphbean,"ci: add per-script timing to script-test target",https://github.com/fullsend-ai/fullsend/pull/2530
2026-06-22,fullsend,pr,opened_core,2525,ggallen,"feat(harness): fetch scripts from URL-referenced base harnesses",https://github.com/fullsend-ai/fullsend/pull/2525
2026-06-22,fullsend,pr,opened_core,2517,ggallen,"refactor(config): remove OrgConfig.Agents field (ADR-0045 Phase 4 PR 4)",https://github.com/fullsend-ai/fullsend/pull/2517
2026-06-22,fullsend,pr,opened_core,2516,ralphbean,"fix(skills): enqueue script polls until merge or ejection",https://github.com/fullsend-ai/fullsend/pull/2516
2026-06-22,fullsend,pr,opened_core,2514,ralphbean,"fix(ci): lint individual commits on PRs to catch invalid prefixes early",https://github.com/fullsend-ai/fullsend/pull/2514
2026-06-22,fullsend,pr,opened_core,2509,ralphbean,"chore(ci): add pinact pre-commit hook to enforce SHA-pinned actions",https://github.com/fullsend-ai/fullsend/pull/2509
2026-06-22,fullsend,pr,opened_core,2508,ralphbean,"chore(ci): pin all GitHub Actions to full-length commit SHAs",https://github.com/fullsend-ai/fullsend/pull/2508
2026-06-22,fullsend,pr,opened_core,2507,ralphbean,"fix(#2504): restore e2e fork PR checkout after actions/checkout@v7 bump",https://github.com/fullsend-ai/fullsend/pull/2507
2026-06-22,fullsend,pr,opened_core,2505,ralphbean,"fix(#2504): allow checkout@v7 to check out fork PR code in e2e workflow",https://github.com/fullsend-ai/fullsend/pull/2505
2026-06-22,fullsend,pr,opened_core,2503,ifireball,"fix(ci): restore e2e fork PR checkout after actions/checkout@v7 bump",https://github.com/fullsend-ai/fullsend/pull/2503
2026-06-22,fullsend,pr,opened_core,2491,rh-hemartin,"fix(#2489): retry scaffold push on non-fast-forward (auto_init race)",https://github.com/fullsend-ai/fullsend/pull/2491
2026-06-22,fullsend,pr,opened_core,2480,rh-hemartin,"feat(#2479): enable Renovate via self-hosted GitHub App",https://github.com/fullsend-ai/fullsend/pull/2480
2026-06-23,fullsend,issue,closed_via_pr_external,2385,benoitf,"fullsend dispatch task is not triggered due to SHA enforcement",https://github.com/fullsend-ai/fullsend/issues/2385
2026-06-23,fullsend,issue,closed_via_pr_external,483,deboer-tim,"Require an approved PR for all changes to the .fullsend and target repos",https://github.com/fullsend-ai/fullsend/issues/483
2026-06-23,fullsend,pr,opened_core,2584,waynesun09,"docs: sandbox layout, skill precedence, and agent rule layering",https://github.com/fullsend-ai/fullsend/pull/2584
2026-06-23,fullsend,pr,opened_core,2583,ggallen,"docs(adr): ADR 0067 — GitLab cron-polling event dispatch",https://github.com/fullsend-ai/fullsend/pull/2583
2026-06-23,fullsend,pr,opened_core,2582,ralphbean,"feat(harness): unified env var delivery (ADR 0055)",https://github.com/fullsend-ai/fullsend/pull/2582
2026-06-23,fullsend,pr,opened_core,2576,waynesun09,"fix(deps): restore toml-eslint-parser for CI deploy",https://github.com/fullsend-ai/fullsend/pull/2576
2026-06-23,fullsend,pr,opened_core,2568,rh-hemartin,"docs(custom-agents): add BYOI section and improve example agent",https://github.com/fullsend-ai/fullsend/pull/2568
2026-06-23,fullsend,pr,opened_core,2567,waynesun09,"fix(install): skip enrollment in PR mode + e2e PR-based scaffold flow",https://github.com/fullsend-ai/fullsend/pull/2567
2026-06-23,fullsend,pr,opened_core,2548,ifireball,"feat(auth): label-gated workflow-change elevation",https://github.com/fullsend-ai/fullsend/pull/2548
2026-06-23,fullsend,pr,opened_core,2546,rh-hemartin,"feat(renovate): enable automerge for low-risk PRs",https://github.com/fullsend-ai/fullsend/pull/2546
2026-06-23,.fullsend,pr,opened_core,85,ralphbean,"fix: pin review harness base URL to commit ref",https://github.com/fullsend-ai/.fullsend/pull/85
2026-06-23,.fullsend,pr,opened_core,84,ralphbean,"feat: set review severity threshold to medium",https://github.com/fullsend-ai/.fullsend/pull/84
2026-06-23,.fullsend,pr,opened_core,83,ifireball,"feat(customer-research): map adoption blocker labels to customer cohorts",https://github.com/fullsend-ai/.fullsend/pull/83
2026-06-23,metrics,pr,opened_core,4,ralphbean,"docs: fix README wording",https://github.com/fullsend-ai/metrics/pull/4
2026-06-24,fullsend,issue,opened_external,2635,benoitf,"docs: Getting started order",https://github.com/fullsend-ai/fullsend/issues/2635
2026-06-24,fullsend,issue,opened_external,2634,benoitf,"doc: add --agents mention and clarify subset installation in https://fullsend.sh/docs/#/guides/getting-started/configuring-github",https://github.com/fullsend-ai/fullsend/issues/2634
2026-06-24,fullsend,issue,opened_external,2611,benoitf,"fullsend github action use -latest for github runner ",https://github.com/fullsend-ai/fullsend/issues/2611
2026-06-24,fullsend,issue,opened_external,2592,benoitf,"`fullsend github setup` command create the PR from a branch in the main repository and not from my fork",https://github.com/fullsend-ai/fullsend/issues/2592
2026-06-24,fullsend,issue,opened_external,2591,benoitf,"fullsend github setup PR is not signing commits",https://github.com/fullsend-ai/fullsend/issues/2591
2026-06-24,fullsend,issue,closed_via_pr_external,2591,benoitf,"fullsend github setup PR is not signing commits",https://github.com/fullsend-ai/fullsend/issues/2591
2026-06-24,fullsend,pr,opened_core,2628,waynesun09,"fix(scaffold): use __FULLSEND_AI_REF__ for mint-token action refs",https://github.com/fullsend-ai/fullsend/pull/2628
2026-06-24,fullsend,pr,opened_core,2627,ralphbean,"fix(ci): use GitHub PR titles for release notes",https://github.com/fullsend-ai/fullsend/pull/2627
2026-06-24,fullsend,pr,opened_core,2626,ralphbean,"fix: use skill directory name from URL instead of cache-internal ""tree""",https://github.com/fullsend-ai/fullsend/pull/2626
2026-06-24,fullsend,pr,opened_core,2622,ralphbean,"fix(ci): include root action.yml in pinact and pre-commit checks",https://github.com/fullsend-ai/fullsend/pull/2622
2026-06-24,fullsend,pr,opened_core,2621,waynesun09,"fix(ci): pin third-party actions in root action.yml to commit SHAs",https://github.com/fullsend-ai/fullsend/pull/2621
2026-06-24,fullsend,pr,opened_core,2617,ralphbean,"fix(ci): skip e2e/functional tests in merge queue for irrelevant paths",https://github.com/fullsend-ai/fullsend/pull/2617
2026-06-24,fullsend,pr,opened_core,2615,waynesun09,"feat(scaffold): pin workflow refs to release commit SHA",https://github.com/fullsend-ai/fullsend/pull/2615
2026-06-24,fullsend,pr,opened_core,2613,ralphbean,"fix(harness): resolve URL base scripts relative to scaffold root",https://github.com/fullsend-ai/fullsend/pull/2613
2026-06-24,fullsend,pr,opened_core,2603,ralphbean,"docs: add maintainer nomination process",https://github.com/fullsend-ai/fullsend/pull/2603
2026-06-24,.fullsend,pr,opened_core,86,waynesun09,"fix: SHA-pin third-party actions in custom workflows",https://github.com/fullsend-ai/.fullsend/pull/86
2026-06-25,fullsend,issue,closed_via_pr_external,2635,benoitf,"docs: Getting started order",https://github.com/fullsend-ai/fullsend/issues/2635
2026-06-25,fullsend,issue,closed_via_pr_external,2634,benoitf,"doc: add --agents mention and clarify subset installation in https://fullsend.sh/docs/#/guides/getting-started/configuring-github",https://github.com/fullsend-ai/fullsend/issues/2634
2026-06-25,fullsend,issue,closed_via_pr_external,2611,benoitf,"fullsend github action use -latest for github runner ",https://github.com/fullsend-ai/fullsend/issues/2611
2026-06-25,fullsend,pr,opened_core,2679,ascerra,"fix(dispatch): add label-based handoffs for bot-to-bot dispatch paths",https://github.com/fullsend-ai/fullsend/pull/2679
2026-06-25,fullsend,pr,opened_core,2673,ralphbean,"fix(ci): fall back to collaborator permission API in e2e/functional gate",https://github.com/fullsend-ai/fullsend/pull/2673
2026-06-25,fullsend,pr,opened_core,2671,maruiz93,"feat(sandbox): adopt provider-backed policy composition",https://github.com/fullsend-ai/fullsend/pull/2671
2026-06-25,fullsend,pr,opened_core,2663,waynesun09,"feat(scaffold): per-repo pre-commit tools registry (L2 additive merge)",https://github.com/fullsend-ai/fullsend/pull/2663
2026-06-25,fullsend,pr,opened_core,2659,waynesun09,"feat(#2611): pin runners to ubuntu-24.04 with configurable __GH_RUNNER__",https://github.com/fullsend-ai/fullsend/pull/2659
2026-06-25,fullsend,pr,opened_core,2657,ralphbean,"docs: strengthen breaking-change marking guidance",https://github.com/fullsend-ai/fullsend/pull/2657
2026-06-25,fullsend,pr,opened_core,2656,ascerra,"fix(post-code): block workflow file changes and correct token docs",https://github.com/fullsend-ai/fullsend/pull/2656
2026-06-25,fullsend,pr,opened_core,2650,ifireball,"docs(adr): harness CEL dispatch and NormalizedEvent v1",https://github.com/fullsend-ai/fullsend/pull/2650
2026-06-25,fullsend,pr,opened_core,2647,rh-hemartin,"fix(renovate): add repository target and fork guard",https://github.com/fullsend-ai/fullsend/pull/2647
2026-06-25,.fullsend,pr,opened_core,87,ascerra,"fix: add required role field to scribe and gh-classify harnesses",https://github.com/fullsend-ai/.fullsend/pull/87
2026-06-26,fullsend,issue,opened_external,2683,benoitf,"reusable-workflow and dependabot update",https://github.com/fullsend-ai/fullsend/issues/2683
2026-06-26,fullsend,pr,opened_core,2707,waynesun09,"fix(harness): fetch full skill directory from URL base via ForgeClient",https://github.com/fullsend-ai/fullsend/pull/2707
2026-06-26,fullsend,pr,opened_core,2702,waynesun09,"chore: update copyright from Red Hat, Inc to Red Hat, LLC",https://github.com/fullsend-ai/fullsend/pull/2702
2026-06-26,fullsend,pr,opened_core,2701,waynesun09,"feat(site): migrate docs site to VitePress and redesign landing page",https://github.com/fullsend-ai/fullsend/pull/2701
2026-06-26,fullsend,pr,opened_core,2698,waynesun09,"docs: deprecate all-in-one admin, restructure reference/ into sidebar sections",https://github.com/fullsend-ai/fullsend/pull/2698
2026-06-26,fullsend,pr,opened_core,2697,ggallen,"fix(harness): warn when URL-base skill is fetched with only SKILL.md",https://github.com/fullsend-ai/fullsend/pull/2697
2026-06-26,fullsend,pr,opened_core,2693,rh-hemartin,"fix(renovate): group OpenShell base image and version pin updates",https://github.com/fullsend-ai/fullsend/pull/2693
2026-06-26,fullsend,pr,opened_core,2690,ggallen,"feat(harness): resolve declarative resources from URL-referenced bases",https://github.com/fullsend-ai/fullsend/pull/2690
2026-06-26,fullsend,pr,opened_core,2689,rh-hemartin,"refactor(workflows): replace fullsend_ai_ref by job.workflow_sha",https://github.com/fullsend-ai/fullsend/pull/2689
2026-06-28,fullsend,pr,opened_core,2736,ggallen,"feat(#2735): replace GitHub Contents API with git sparse checkout",https://github.com/fullsend-ai/fullsend/pull/2736
2026-06-28,fullsend,pr,opened_core,2733,ggallen,"feat(config): add triage-agent to default allowed_remote_resources",https://github.com/fullsend-ai/fullsend/pull/2733
2026-06-29,fullsend,issue,closed_via_pr_external,2683,benoitf,"reusable-workflow and dependabot update",https://github.com/fullsend-ai/fullsend/issues/2683
2026-06-29,fullsend,issue,closed_via_pr_external,2592,benoitf,"`fullsend github setup` command create the PR from a branch in the main repository and not from my fork",https://github.com/fullsend-ai/fullsend/issues/2592
2026-06-29,fullsend,pr,opened_core,2767,waynesun09,"docs: revert hardcoded getting-started link to README.md",https://github.com/fullsend-ai/fullsend/pull/2767
2026-06-29,fullsend,pr,opened_core,2766,ralphbean,"feat(e2e): expand org pool from 6 to 12",https://github.com/fullsend-ai/fullsend/pull/2766
2026-06-29,fullsend,pr,opened_core,2764,ralphbean,"fix(github): increase retry attempts and add jitter to backoff",https://github.com/fullsend-ai/fullsend/pull/2764
2026-06-29,fullsend,pr,opened_core,2763,ralphbean,"refactor(harness): migrate triage to env.runner/env.sandbox (ADR 0055)",https://github.com/fullsend-ai/fullsend/pull/2763
2026-06-29,fullsend,pr,opened_core,2762,ralphbean,"refactor(harness): migrate fix agent to env.runner/env.sandbox (ADR 0055)",https://github.com/fullsend-ai/fullsend/pull/2762
2026-06-29,fullsend,pr,opened_core,2761,ralphbean,"refactor(harness): migrate retro agent to env.runner/env.sandbox (ADR 0055)",https://github.com/fullsend-ai/fullsend/pull/2761
2026-06-29,fullsend,pr,opened_core,2760,ralphbean,"refactor(harness): migrate code agent to env.runner/env.sandbox (ADR 0055)",https://github.com/fullsend-ai/fullsend/pull/2760
2026-06-29,fullsend,pr,opened_core,2759,ralphbean,"refactor(harness): migrate prioritize agent to env.runner/env.sandbox (ADR 0055)",https://github.com/fullsend-ai/fullsend/pull/2759
2026-06-29,fullsend,pr,opened_core,2758,ralphbean,"refactor(harness): migrate review agent to env.runner/env.sandbox (ADR 0055)",https://github.com/fullsend-ai/fullsend/pull/2758
2026-06-29,fullsend,pr,opened_core,2756,ralphbean,"docs(guides): migrate runner_env examples to env.runner",https://github.com/fullsend-ai/fullsend/pull/2756
2026-06-29,fullsend,pr,opened_core,2755,ggallen,"docs(adr): Agent registration",https://github.com/fullsend-ai/fullsend/pull/2755
2026-06-29,fullsend,pr,opened_core,2754,waynesun09,"feat(site): add mermaid diagram rendering",https://github.com/fullsend-ai/fullsend/pull/2754
2026-06-29,fullsend,pr,opened_core,2751,ggallen,"fix(config): rename triage-agent to agents in allowlist",https://github.com/fullsend-ai/fullsend/pull/2751
2026-06-29,fullsend,pr,opened_core,2750,ggallen,"feat(scaffold): replace triage harness with external agent registry",https://github.com/fullsend-ai/fullsend/pull/2750
2026-06-29,fullsend,pr,opened_core,2743,ifireball,"docs(adr): add ADR 0068 for ready-made configuration presets",https://github.com/fullsend-ai/fullsend/pull/2743
